id,prompt
6275,"Robot please locate a girl in the corridor and answer a question"
6276,"Meet Linda at the dining table, follow her, and accompany her back"
6277,"Give me the snacks"
6278,"Robot please Tell me the gender of the person at the couch"
6279,"Could you please find Francis at the end table and escort her to her cab"
6280,"Meet Charlie and take her"
6281,"Go to the end table, meet Robin, and follow him"
6282,"Could you please escort Mary to the end table"
6283,"Please meet Skyler at the bed, follow her, and go to the dining room"
6284,"Get the cereal from the cupboard and place it on the end table"
6285,"Meet Jennifer at the end table, follow her, and go to the kitchen"
6286,"Navigate to the sink, meet Linda, and follow her"
6287,"Face Patricia at the exit and ask her to leave"
6288,"Meet Robin at the couch and follow him"
6289,"Get the cloth and put it on the bookcase"
6290,"Meet Francis at the entrance and follow him"
6291,"Could you please give snacks to all the women in the corridor."
6292,"Find Charlie at the dishwasher and ask her to leave"
6293,"Robot please meet Jennifer at the sink, follow her, and go to the kitchen"
6294,"Locate the paprika in the dining room"
6295,"Please go to the entrance, meet Linda, and follow her"
6296,"Please follow Alex"
6297,"Could you please meet Alex at the end table and follow her to the kitchen"
6298,"Could you navigate to the end table, meet Charlie, and follow him"
6299,"Please grasp the bowl from the cupboard and place it on the desk"
6300,"Meet Elizabeth at the bed, follow her, and navigate to the living room"
6301,"Deliver fruits to the person waving in the bedroom"
6302,"Please Tell me how many crackers there are on the side table"
6303,"Take out the garbage"
6304,"Take Jennifer to the dishwasher"
6305,"Could you please Tell me what's the heaviest object on the cupboard"
6306,"Please follow Skyler"
6307,"Robot please meet Elizabeth and lead her"
6308,"Meet William at the dishwasher, follow him, and escort him back"
6309,"Tell your team's country to the person raising their left arm in the living room"
6310,"Go to the living room, locate a person pointing to the right, and answer a question"
6311,"Follow John"
6312,"Bring me the left most object from the counter"
6313,"Lead Francis to the dishwasher"
6314,"Take the cloth and put it on the desk"
6315,"Give food to the person raising their right arm in the dining room"
6316,"Please lead Alex to the end table, you will find her at the end table"
6317,"Could you please meet Francis at the couch, follow him, and guide him back"
6318,"Tell me what's the biggest object on the counter"
6319,"Could you please tell me which are the three biggest snacks on the end table"
6320,"Please Tell me what's the biggest cleaning stuff on the side table"
6321,"Could you please follow Mary from the exit to the kitchen"
6322,"Please look for the bowl in the dining room"
6323,"Go to the storage table, find the bowl, and put it on the sink"
6324,"Go to the sink, meet William, and guide him to the entrance"
6325,"Could you guide Linda to the dining table, you may find her at the couch"
6326,"Please pick up the tray from the cupboard and deliver it to James at the dishwasher"
6327,"Robot please go to the couch, meet Linda, and follow her"
6328,"Contact William at the front entrance and introduce him to everyone in the living room."
6329,"Could you please navigate to the couch, meet Alex, and take her to the exit"
6330,"Robot please meet Skyler at the bed, follow him, and go to the dining room"
6331,"Meet Francis at the entrance, follow him, and navigate to the bedroom"
6332,"Tell something about yourself to the person pointing to the left in the dining room"
6333,"Take my bag to the cab"
6334,"Meet Elizabeth at the desk, follow her, and go to the corridor"
6335,"Could you find John at the desk and take him to his cab"
6336,"Robot please dump the junk"
6337,"Could you Tell me the gender of the person at the bookcase"
6338,"Could you please greet Charlie at the bed and ask her to leave"
6339,"Follow Alex from the entrance to the corridor"
6340,"Could you go to the couch, meet Charlie, and follow her"
6341,"Robot please bring me the orange"
6342,"Please Tell me the pose of the person at the desk"
6343,"Meet Francis at the exit, follow him, and go to the corridor"
6344,"Meet Francis at the desk and take him to the dishwasher"
6345,"Robot please deliver fruits to the person raising their right arm in the corridor"
6346,"Give drinks to all the elders in the corridor."
6347,"Could you please meet Alex at the bookcase and follow her to the living room"
6348,"Deliver the bowl to me"
6349,"Grasp the tray and place it on the desk"
6350,"Take Michael to the sink, you may find him at the couch"
6351,"Bring the tray to me"
6352,"Follow Patricia from the end table to the corridor"
6353,"Could you please meet Michael at the bookcase, follow him, and escort him back"
6354,"Meet Charlie at the end table, follow him, and escort him back"
6355,"Lead Charlie from the bed to the desk"
6356,"Could you please navigate to the couch, meet Charlie, and escort her to the exit"
6357,"Please give me the apple from the bookcase"
6358,"Look for a person waving in the kitchen and answer a question"
6359,"Could you please take out the waste"
6360,"Could you serve drinks to all the elders in the corridor."
6361,"Deliver fruits to me"
6362,"Take the orange from the kitchen to the desk"
6363,"Could you tell me which are the three largest objects on the cupboard"
6364,"Follow Charlie from the sink to the living room"
6365,"Place the tray on the cupboard"
6366,"Please Tell me the name of the person at the bed"
6367,"Meet Skyler and accompany him"
6368,"The bedroom"
6369,"Please follow Patricia from the sink to the living room"
6370,"Could you please follow Linda from the exit to the bedroom"
6371,"Tell me what's the lightest fruits on the desk"
6372,"Take my valise to the cab"
6373,"Tell me how many snacks there are on the cupboard"
6374,"Arrange drinks to everyone in the kitchen."
6375,"Bring me the biggest object from the side table"
6376,"Meet Robert at the bed, follow him, and navigate to the bedroom"
6377,"Find Alex at the bed and lead him to his uber"
6378,"Put the cloth on the desk"
6379,"Meet Alex and guide her"
6380,"Deliver the bowl to me"
6381,"Please face Mary at the exit and take her to her uber"
6382,"Could you please bring me the left most object from the cupboard"
6383,"Go to the bookcase, meet Elizabeth, and follow her"
6384,"Find Skyler at the rear door and introduce her to all the children in the kitchen."
6385,"Robot please give me the bowl"
6386,"Robot please accompany James to the desk, you can find him at the dishwasher"
6387,"Robot please say the time to the person pointing to the right in the kitchen"
6388,"Meet Elizabeth at the entrance, follow her, and go to the dining room"
6389,"The living room"
6390,"Find Alex at the bed and take him to his taxi"
6391,"Deliver cutlery to me"
6392,"Bring the paprika from the kitchen to the storage table"
6393,"Meet Jennifer at the end table, follow her, and accompany her back"
6394,"Meet Skyler at the sink, follow her, and accompany her back"
6395,"Could you give me the cleaning stuff"
6396,"Could you please meet Michael at the entrance and guide him to the end table"
6397,"Go to the bookcase, meet Patricia, and guide her"
6398,"Could you pick up the cloth from the desk and put it on the end table"
6399,"Meet Mary at the dining table, follow her, and navigate to the bedroom"
6400,"Could you please tell me how many people in the dining room are male"
6401,"Meet John at the dining table, follow him, and go to the kitchen"
6402,"Greet Jennifer at the back entrance and introduce her to everyone in the dining room."
6403,"Could you look for a person standing in the living room and answer a question"
6404,"Bring me the object under the coke from the storage table"
6405,"Robot please accompany Francis to the couch, you may find her at the bookcase"
6406,"Tell me which are the three thinnest objects on the dining table"
6407,"Meet Elizabeth at the desk and follow her"
6408,"Contact Charlie at the main door and introduce her to all the guests in the bedroom."
6409,"Go to the desk, meet Skyler, and accompany him to the end table"
6410,"Please go to the dining table, meet John, and follow him"
6411,"Please meet Michael at the dishwasher, follow him, and navigate to the living room"
6412,"Could you tell me which are the three heaviest drinks on the storage table"
